Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment
6E,2850,BLR,3131,LKO,3105,\N,0,320
6E,2850,BLR,3131,MAA,3144,\N,0,320
6E,2850,BLR,3131,NAG,3015,\N,0,320
6E,2850,BLR,3131,PNQ,3017,\N,0,320
6E,2850,BLR,3131,TRV,3153,\N,0,320
6E,2850,BLR,3131,VTZ,3066,\N,0,320
6E,2850,BOM,2997,AMD,2994,\N,0,320
6E,2850,BOM,2997,BBI,3042,\N,0,320
6E,2850,BOM,2997,BDQ,3001,\N,0,320
6E,2850,BOM,2997,BLR,3131,\N,0,320
6E,2850,BOM,2997,CCU,3043,\N,0,320
6E,2850,BOM,2997,CJB,3135,\N,0,320
6E,2850,BOM,2997,COK,3136,\N,0,320
6E,2850,BOM,2997,DEL,3093,\N,0,320
6E,2850,BOM,2997,DXB,2188,\N,0,320
6E,2850,BOM,2997,GAU,6173,\N,0,320
6E,2850,BOM,2997,GOI,3007,\N,0,320
6E,2850,BOM,2997,HYD,\N,\N,0,320
6E,2850,BOM,2997,IDR,3008,\N,0,320
6E,2850,BOM,2997,IXC,3089,\N,0,320
6E,2850,BOM,2997,IXJ,3100,\N,0,320
6E,2850,BOM,2997,JAI,3098,\N,0,320
6E,2850,BOM,2997,LKO,3105,\N,0,320
6E,2850,BOM,2997,MAA,3144,\N,0,320
6E,2850,BOM,2997,MCT,2194,\N,0,320
6E,2850,BOM,2997,NAG,3015,\N,0,320
6E,2850,BOM,2997,PAT,3061,\N,0,320
6E,2850,BOM,2997,SXR,3112,\N,0,320
6E,2850,BOM,2997,TRV,3153,\N,0,320
6E,2850,CCU,3043,AMD,2994,\N,0,320
6E,2850,CCU,3043,BBI,3042,\N,0,320
6E,2850,CCU,3043,BKK,3885,\N,0,320
6E,2850,CCU,3043,BLR,3131,\N,0,320
6E,2850,CCU,3043,BOM,2997,\N,0,320
6E,2850,CCU,3043,DEL,3093,\N,0,320
6E,2850,CCU,3043,DIB,3057,\N,0,320
6E,2850,CCU,3043,GAU,6173,\N,0,320
6E,2850,CCU,3043,HYD,\N,\N,0,320
6E,2850,CCU,3043,IMF,3050,\N,0,320
6E,2850,CCU,3043,IXA,3038,\N,0,320
6E,2850,CCU,3043,IXB,3040,\N,0,320
6E,2850,CCU,3043,IXR,3063,\N,0,320
6E,2850,CCU,3043,JAI,3098,\N,0,320
6E,2850,CCU,3043,MAA,3144,\N,0,320
6E,2850,CCU,3043,NAG,3015,\N,0,320
6E,2850,CCU,3043,PAT,3061,\N,0,320
6E,2850,CCU,3043,PNQ,3017,\N,0,320
6E,2850,CCU,3043,RPR,3020,\N,0,320
6E,2850,CJB,3135,BOM,2997,\N,0,320
6E,2850,CJB,3135,DEL,3093,\N,0,320
6E,2850,CJB,3135,MAA,3144,\N,0,320
6E,2850,COK,3136,BLR,3131,\N,0,320
6E,2850,COK,3136,BOM,2997,\N,0,320
6E,2850,COK,3136,DEL,3093,\N,0,320
6E,2850,COK,3136,DXB,2188,\N,0,320
6E,2850,COK,3136,HYD,\N,\N,0,320
6E,2850,COK,3136,MAA,3144,\N,0,320
6E,2850,COK,3136,TRV,3153,\N,0,320
6E,2850,DEL,3093,AMD,2994,\N,0,320
6E,2850,DEL,3093,BBI,3042,\N,0,320
6E,2850,DEL,3093,BDQ,3001,\N,0,320
6E,2850,DEL,3093,BKK,3885,\N,0,320
6E,2850,DEL,3093,BLR,3131,\N,0,320
6E,2850,DEL,3093,BOM,2997,\N,0,320
6E,2850,DEL,3093,CCU,3043,\N,0,320
6E,2850,DEL,3093,CJB,3135,\N,0,320
6E,2850,DEL,3093,COK,3136,\N,0,320
6E,2850,DEL,3093,DIB,3057,\N,0,320
6E,2850,DEL,3093,DXB,2188,\N,0,320
6E,2850,DEL,3093,GAU,6173,\N,0,320
6E,2850,DEL,3093,GOI,3007,\N,0,320
6E,2850,DEL,3093,HYD,\N,\N,0,320
6E,2850,DEL,3093,IDR,3008,\N,0,320
6E,2850,DEL,3093,IXB,3040,\N,0,320
6E,2850,DEL,3093,IXJ,3100,\N,0,320
6E,2850,DEL,3093,IXR,3063,\N,0,320
6E,2850,DEL,3093,KTM,3125,\N,0,320
6E,2850,DEL,3093,LKO,3105,\N,0,320
6E,2850,DEL,3093,MAA,3144,\N,0,320
6E,2850,DEL,3093,NAG,3015,\N,0,320
6E,2850,DEL,3093,PAT,3061,\N,0,320
6E,2850,DEL,3093,PNQ,3017,\N,0,320
6E,2850,DEL,3093,RPR,3020,\N,0,320
6E,2850,DEL,3093,SXR,3112,\N,0,320
6E,2850,DEL,3093,VNS,3084,\N,0,320
6E,2850,DIB,3057,CCU,3043,\N,0,320
6E,2850,DIB,3057,GAU,6173,\N,0,320
6E,2850,DXB,2188,BOM,2997,\N,0,320
6E,2850,DXB,2188,COK,3136,\N,0,320
6E,2850,DXB,2188,DEL,3093,\N,0,320
6E,2850,DXB,2188,HYD,\N,\N,0,320
6E,2850,DXB,2188,MAA,3144,\N,0,320
6E,2850,DXB,2188,TRV,3153,\N,0,320
6E,2850,GAU,6173,BLR,3131,\N,0,320
6E,2850,GAU,6173,BOM,2997,\N,0,320
6E,2850,GAU,6173,CCU,3043,\N,0,320
6E,2850,GAU,6173,DEL,3093,\N,0,320
6E,2850,GAU,6173,IMF,3050,\N,0,320
6E,2850,GAU,6173,IXA,3038,\N,0,320
6E,2850,GAU,6173,IXB,3040,\N,0,320
6E,2850,GOI,3007,AMD,2994,\N,0,320
6E,2850,GOI,3007,BLR,3131,\N,0,320
6E,2850,GOI,3007,BOM,2997,\N,0,320
6E,2850,GOI,3007,DEL,3093,\N,0,320
6E,2850,GOI,3007,HYD,\N,\N,0,320
6E,2850,HYD,\N,AMD,2994,\N,0,320
6E,2850,HYD,\N,BBI,3042,\N,0,320
6E,2850,HYD,\N,BLR,3131,\N,0,320
6E,2850,HYD,\N,BOM,2997,\N,0,320
6E,2850,HYD,\N,CCU,3043,\N,0,320
6E,2850,HYD,\N,COK,3136,\N,0,320
6E,2850,HYD,\N,DEL,3093,\N,0,320
6E,2850,HYD,\N,DXB,2188,\N,0,320
6E,2850,HYD,\N,GOI,3007,\N,0,320
6E,2850,HYD,\N,JAI,3098,\N,0,320
6E,2850,HYD,\N,MAA,3144,\N,0,320
6E,2850,HYD,\N,PNQ,3017,\N,0,320
6E,2850,HYD,\N,RPR,3020,\N,0,320
6E,2850,HYD,\N,VTZ,3066,\N,0,320
6E,2850,IDR,3008,BOM,2997,\N,0,320
6E,2850,IDR,3008,DEL,3093,\N,0,320
6E,2850,IDR,3008,NAG,3015,\N,0,320
6E,2850,IDR,3008,RPR,3020,\N,0,320
6E,2850,IMF,3050,CCU,3043,\N,0,320
6E,2850,IMF,3050,GAU,6173,\N,0,320
6E,2850,IMF,3050,IXA,3038,\N,0,320
6E,2850,IXA,3038,CCU,3043,\N,0,320
6E,2850,IXA,3038,GAU,6173,\N,0,320
6E,2850,IXA,3038,IMF,3050,\N,0,320
6E,2850,IXB,3040,CCU,3043,\N,0,320
6E,2850,IXB,3040,DEL,3093,\N,0,320
6E,2850,IXB,3040,GAU,6173,\N,0,320
6E,2850,IXC,3089,BOM,2997,\N,0,320
6E,2850,IXJ,3100,DEL,3093,\N,0,320
6E,2850,IXJ,3100,SXR,3112,\N,0,320
6E,2850,IXR,3063,BOM,2997,\N,0,320
6E,2850,IXR,3063,CCU,3043,\N,0,320
6E,2850,IXR,3063,DEL,3093,\N,0,320
6E,2850,IXR,3063,PAT,3061,\N,0,320
6E,2850,JAI,3098,AMD,2994,\N,0,320
6E,2850,JAI,3098,BLR,3131,\N,0,320
6E,2850,JAI,3098,BOM,2997,\N,0,320
6E,2850,JAI,3098,CCU,3043,\N,0,320
6E,2850,JAI,3098,HYD,\N,\N,0,320
6E,2850,KTM,3125,DEL,3093,\N,0,320
6E,2850,LKO,3105,BLR,3131,\N,0,320
6E,2850,LKO,3105,BOM,2997,\N,0,320
6E,2850,LKO,3105,DEL,3093,\N,0,320
6E,2850,LKO,3105,PAT,3061,\N,0,320
6E,2850,MAA,3144,AMD,2994,\N,0,320
6E,2850,MAA,3144,BLR,3131,\N,0,320
6E,2850,MAA,3144,BOM,2997,\N,0,320
6E,2850,MAA,3144,CCU,3043,\N,0,320
6E,2850,MAA,3144,CJB,3135,\N,0,320
6E,2850,MAA,3144,COK,3136,\N,0,320
6E,2850,MAA,3144,DEL,3093,\N,0,320
6E,2850,MAA,3144,DXB,2188,\N,0,320
6E,2850,MAA,3144,HYD,\N,\N,0,320
6E,2850,MAA,3144,PNQ,3017,\N,0,320
6E,2850,MAA,3144,SIN,3316,\N,0,320
6E,2850,MAA,3144,TRV,3153,\N,0,320
6E,2850,MAA,3144,VTZ,3066,\N,0,320
6E,2850,MCT,2194,BOM,2997,\N,0,320
6E,2850,NAG,3015,BLR,3131,\N,0,320
6E,2850,NAG,3015,BOM,2997,\N,0,320
6E,2850,NAG,3015,CCU,3043,\N,0,320
6E,2850,NAG,3015,DEL,3093,\N,0,320
6E,2850,NAG,3015,IDR,3008,\N,0,320
6E,2850,NAG,3015,PNQ,3017,\N,0,320
6E,2850,PAT,3061,CCU,3043,\N,0,320
6E,2850,PAT,3061,DEL,3093,\N,0,320
6E,2850,PAT,3061,IXR,3063,\N,0,320
6E,2850,PAT,3061,LKO,3105,\N,0,320
6E,2850,PNQ,3017,AMD,2994,\N,0,320
6E,2850,PNQ,3017,BLR,3131,\N,0,320
6E,2850,PNQ,3017,CCU,3043,\N,0,320
6E,2850,PNQ,3017,DEL,3093,\N,0,320
6E,2850,PNQ,3017,HYD,\N,\N,0,320
6E,2850,PNQ,3017,MAA,3144,\N,0,320
6E,2850,PNQ,3017,NAG,3015,\N,0,320
6E,2850,RPR,3020,CCU,3043,\N,0,320
6E,2850,RPR,3020,DEL,3093,\N,0,320
6E,2850,RPR,3020,HYD,\N,\N,0,320
6E,2850,RPR,3020,IDR,3008,\N,0,320
6E,2850,SIN,3316,MAA,3144,\N,0,320
6E,2850,SXR,3112,BOM,2997,\N,0,320
6E,2850,SXR,3112,DEL,3093,\N,0,320
6E,2850,SXR,3112,IXJ,3100,\N,0,320
6E,2850,TRV,3153,BLR,3131,\N,0,320
6E,2850,TRV,3153,BOM,2997,\N,0,320
6E,2850,TRV,3153,COK,3136,\N,0,320
6E,2850,TRV,3153,DXB,2188,\N,0,320
6E,2850,TRV,3153,MAA,3144,\N,0,320
6E,2850,VNS,3084,DEL,3093,\N,0,320
6E,2850,VTZ,3066,BBI,3042,\N,0,320
6E,2850,VTZ,3066,BLR,3131,\N,0,320
6E,2850,VTZ,3066,HYD,\N,\N,0,320
6E,2850,VTZ,3066,MAA,3144,\N,0,320
6H,2954,ETH,1594,SDV,1605,\N,0,AT4
6H,2954,ETH,1594,TLV,1590,\N,0,320
6H,2954,FCO,1555,TLV,1590,\N,0,320
6H,2954,NCE,1354,TLV,1590,\N,0,320
6H,2954,SDV,1605,ETH,1594,\N,0,AT4
6H,2954,SXF,337,TLV,1590,\N,0,320
6H,2954,TBS,3973,TLV,1590,\N,0,320
6H,2954,TLV,1590,ETH,1594,\N,0,320
6H,2954,TLV,1590,FCO,1555,\N,0,320
6H,2954,TLV,1590,NCE,1354,\N,0,320
6H,2954,TLV,1590,SXF,337,\N,0,320
6H,2954,TLV,1590,TBS,3973,\N,0,320
6I,17095,CPH,609,SGD,619,\N,0,AT7
6I,17095,SGD,619,CPH,609,\N,0,AT7
6L,\N,YEV,54,YHI,68,\N,0,DHT
6L,\N,YEV,54,YPC,4244,\N,0,DHT
6L,\N,YEV,54,YSY,139,\N,0,DHT
6L,\N,YEV,54,YUB,145,\N,0,DHT
6L,\N,YEV,54,ZFM,206,\N,0,DHT
6L,\N,YHI,68,YEV,54,\N,0,DHT
6L,\N,YHI,68,YSY,139,\N,0,DHT
6L,\N,YPC,4244,YEV,54,\N,0,DHT
6L,\N,YSY,139,YEV,54,\N,0,DHT
6L,\N,YSY,139,YHI,68,\N,0,DHT
6L,\N,YUB,145,YEV,54,\N,0,DHT
6L,\N,ZFM,206,YEV,54,\N,0,DHT
6R,1340,DME,4029,KRR,2960,\N,0,738
6R,1340,DME,4029,LED,2948,\N,0,738
6R,1340,DME,4029,MJZ,2925,\N,0,738
6R,1340,DME,4029,PYJ,6092,\N,0,TU5
6R,1340,IKT,2937,MJZ,2925,\N,0,738
6R,1340,IKT,2937,ULK,9026,\N,0,AN4
6R,1340,KJA,4374,MJZ,2925,\N,0,TU3
6R,1340,KRR,2960,DME,4029,\N,0,738
6R,1340,KRR,2960,OVB,4078,\N,0,738
6R,1340,LED,2948,DME,4029,\N,0,738
6R,1340,LED,2948,OVB,4078,\N,0,738
6R,1340,MJZ,2925,DME,4029,\N,0,738
6R,1340,MJZ,2925,IKT,2937,\N,0,738
6R,1340,MJZ,2925,KJA,4374,\N,0,TU3
6R,1340,MJZ,2925,OVB,4078,\N,0,TU5
6R,1340,MJZ,2925,PYJ,6092,\N,0,AN4
6R,1340,MJZ,2925,YKS,2923,\N,0,TU3
6R,1340,OVB,4078,KRR,2960,\N,0,738
6R,1340,OVB,4078,LED,2948,\N,0,738
6R,1340,OVB,4078,MJZ,2925,\N,0,TU5
6R,1340,OVB,4078,PYJ,6092,\N,0,TU5
6R,1340,PYJ,6092,DME,4029,\N,0,TU5
6R,1340,PYJ,6092,MJZ,2925,\N,0,AN4
6R,1340,PYJ,6092,OVB,4078,\N,0,TU5
6R,1340,PYJ,6092,YKS,2923,\N,0,AN4
6R,1340,ULK,9026,IKT,2937,\N,0,AN4
6R,1340,ULK,9026,YKS,2923,\N,0,AN4
6R,1340,YKS,2923,MJZ,2925,\N,0,TU3
6R,1340,YKS,2923,PYJ,6092,\N,0,AN4
6R,1340,YKS,2923,ULK,9026,\N,0,AN4
6T,5813,AKY,3235,RGN,3239,\N,0,ATR
6T,5813,AKY,3235,SNW,3236,\N,0,ATR
6T,5813,HEH,3213,MDL,3222,\N,0,ATR
6T,5813,HEH,3213,RGN,3239,\N,0,ATR
6T,5813,KAW,6198,MGZ,3223,\N,0,ATR
6T,5813,MDL,3222,HEH,3213,\N,0,ATR
6T,5813,MDL,3222,NYU,3209,\N,0,ATR
6T,5813,MDL,3222,THL,3237,\N,0,ATR
6T,5813,MGZ,3223,KAW,6198,\N,0,ATR
6T,5813,MGZ,3223,TVY,6197,\N,0,ATR
6T,5813,NYU,3209,MDL,3222,\N,0,ATR
6T,5813,NYU,3209,RGN,3239,\N,0,ATR
6T,5813,RGN,3239,AKY,3235,\N,0,ATR
6T,5813,RGN,3239,HEH,3213,\N,0,ATR
6T,5813,RGN,3239,NYU,3209,\N,0,ATR
6T,5813,RGN,3239,SNW,3236,\N,0,ATR
6T,5813,RGN,3239,TVY,6197,\N,0,ATR
6T,5813,SNW,3236,AKY,3235,\N,0,ATR
6T,5813,SNW,3236,RGN,3239,\N,0,ATR
6T,5813,THL,3237,MDL,3222,\N,0,ATR
6T,5813,TVY,6197,MGZ,3223,\N,0,ATR
6T,5813,TVY,6197,RGN,3239,\N,0,ATR
6W,4805,DME,4029,RTW,4363,\N,0,YK2
6W,4805,EVN,3964,RTW,4363,\N,0,YK2
6W,4805,MRV,2962,RTW,4363,\N,0,YK2
6W,4805,PRG,1587,RTW,4363,\N,0,E90
6W,4805,RTW,4363,DME,4029,\N,0,E90
6W,4805,RTW,4363,EVN,3964,\N,0,YK2
6W,4805,RTW,4363,MRV,2962,\N,0,YK2
6W,4805,RTW,4363,PRG,1587,\N,0,E90
6W,4805,RTW,4363,SVX,2975,\N,0,YK2
6W,4805,SVX,2975,RTW,4363,\N,0,YK2
6Y,11814,RIX,3953,TFS,1056,\N,0,320
6Y,11814,TFS,1056,RIX,3953,\N,0,320
7C,2994,BKK,3885,ICN,3930,\N,0,737
7C,2994,BKK,3885,PUS,2372,\N,0,737
7C,2994,CEB,4206,ICN,3930,\N,0,737
7C,2994,CEB,4206,PUS,2372,\N,0,737
7C,2994,CJJ,6008,CJU,2370,\N,0,737
7C,2994,CJU,2370,CJJ,6008,\N,0,737
7C,2994,CJU,2370,GMP,2378,\N,0,737
7C,2994,CJU,2370,PUS,2372,\N,0,737
7C,2994,FUK,2305,ICN,3930,\N,0,737
7C,2994,GMP,2378,CJU,2370,\N,0,737
7C,2994,GMP,2378,KIX,3992,\N,0,737
7C,2994,GMP,2378,NGO,3942,\N,0,737
7C,2994,GUM,2246,ICN,3930,\N,0,737
7C,2994,HKG,3077,ICN,3930,\N,0,737
7C,2994,ICN,3930,BKK,3885,\N,0,737
7C,2994,ICN,3930,CEB,4206,\N,0,737
7C,2994,ICN,3930,FUK,2305,\N,0,737
7C,2994,ICN,3930,GUM,2246,\N,0,737
7C,2994,ICN,3930,HKG,3077,\N,0,737
7C,2994,ICN,3930,KIX,3992,\N,0,737
7C,2994,ICN,3930,MNL,2397,\N,0,737
7C,2994,ICN,3930,NGO,3942,\N,0,737
7C,2994,ICN,3930,NRT,2279,\N,0,737
7C,2994,ICN,3930,TAO,3390,\N,0,737
7C,2994,KIX,3992,GMP,2378,\N,0,737
7C,2994,KIX,3992,ICN,3930,\N,0,737
7C,2994,MNL,2397,ICN,3930,\N,0,737
7C,2994,NGO,3942,GMP,2378,\N,0,737
7C,2994,NGO,3942,ICN,3930,\N,0,737
7C,2994,NRT,2279,ICN,3930,\N,0,737
7C,2994,PUS,2372,BKK,3885,\N,0,737
7C,2994,PUS,2372,CJU,2370,\N,0,737
7C,2994,TAO,3390,ICN,3930,\N,0,737
7E,563,GWT,410,HAM,342,\N,0,CNA
7E,563,HAM,342,GWT,410,\N,0,CNA
7F,2354,YAB,8225,YFB,55,\N,0,AT4
7F,2354,YAB,8225,YRB,128,\N,0,AT4
7F,2354,YBK,29,YRT,132,\N,0,AT4
7F,2354,YBK,29,YUT,147,\N,0,AT4
7F,2354,YCB,32,YCO,37,\N,0,AT7
7F,2354,YCB,32,YHK,69,\N,0,AT7
7F,2354,YCB,32,YZF,196,\N,0,AT7
7F,2354,YCO,37,YCB,32,\N,0,AT7
7F,2354,YCO,37,YHI,68,\N,0,AT7
7F,2354,YCO,37,YZF,196,\N,0,AT7
7F,2354,YCS,5487,YRT,132,\N,0,AT4
7F,2354,YCS,5487,YZS,41,\N,0,AT4
7F,2354,YCY,40,YFB,55,\N,0,AT4
7F,2354,YCY,40,YIO,75,\N,0,AT4
7F,2354,YEG,49,YZF,196,\N,0,73M
7F,2354,YEK,50,YRT,132,\N,0,AT4
7F,2354,YEK,50,YXN,5534,\N,0,AT4
7F,2354,YEV,54,YVQ,155,\N,0,73M
7F,2354,YFB,55,YAB,8225,\N,0,AT4
7F,2354,YFB,55,YCY,40,\N,0,AT4
7F,2354,YFB,55,YGT,5495,\N,0,AT4
7F,2354,YFB,55,YLC,5509,Y,0,DHT
7F,2354,YFB,55,YOW,100,\N,0,73M
7F,2354,YFB,55,YRT,132,\N,0,73M
7F,2354,YFB,55,YTE,140,\N,0,AT4
7F,2354,YFB,55,YUX,148,\N,0,AT4
7F,2354,YFB,55,YVP,154,\N,0,73M
7F,2354,YFB,55,YXP,170,\N,0,AT4
7F,2354,YFS,60,YZF,196,\N,0,AT4
7F,2354,YGT,5495,YFB,55,\N,0,AT4
7F,2354,YGT,5495,YUX,148,\N,0,AT4
7F,2354,YHI,68,YCO,37,\N,0,AT7
7F,2354,YHK,69,YCB,32,\N,0,AT7
7F,2354,YHK,69,YYH,183,\N,0,AT7
7F,2354,YHY,72,YZF,196,\N,0,AT4
7F,2354,YIO,75,YCY,40,\N,0,AT4
7F,2354,YLC,5509,YFB,55,Y,0,DHT
7F,2354,YOW,100,YFB,55,\N,0,73M
7F,2354,YRB,128,YAB,8225,\N,0,AT4
7F,2354,YRT,132,YBK,29,\N,0,AT4
7F,2354,YRT,132,YCS,5487,\N,0,AT4
7F,2354,YRT,132,YEK,50,\N,0,AT4
7F,2354,YRT,132,YFB,55,\N,0,73M
7F,2354,YRT,132,YWG,160,\N,0,73M
7F,2354,YRT,132,YXN,5534,\N,0,AT4
7F,2354,YRT,132,YZF,196,\N,0,73M
7F,2354,YTE,140,YFB,55,\N,0,AT4
7F,2354,YTE,140,YZS,41,\N,0,AT4
7F,2354,YUL,146,YVP,154,\N,0,73M
7F,2354,YUT,147,YBK,29,\N,0,AT4
7F,2354,YUX,148,YFB,55,\N,0,AT4
7F,2354,YUX,148,YGT,5495,\N,0,AT4
7F,2354,YVM,152,YXP,170,\N,0,AT4
7F,2354,YVP,154,YFB,55,\N,0,73M
7F,2354,YVP,154,YUL,146,\N,0,73M
7F,2354,YVQ,155,YEV,54,\N,0,73M
7F,2354,YVQ,155,YZF,196,\N,0,73M
7F,2354,YWG,160,YRT,132,\N,0,73M
7F,2354,YXN,5534,YEK,50,\N,0,AT4
7F,2354,YXN,5534,YRT,132,\N,0,AT4
7F,2354,YXP,170,YFB,55,\N,0,AT4
7F,2354,YXP,170,YVM,152,\N,0,AT4
7F,2354,YYH,183,YHK,69,\N,0,AT7
7F,2354,YYH,183,YZF,196,\N,0,AT7
7F,2354,YZF,196,YCB,32,\N,0,73M
7F,2354,YZF,196,YCO,37,\N,0,AT7
7F,2354,YZF,196,YEG,49,\N,0,73M
7F,2354,YZF,196,YFS,60,\N,0,AT4
7F,2354,YZF,196,YHK,69,\N,0,AT7
7F,2354,YZF,196,YHY,72,\N,0,AT4
7F,2354,YZF,196,YRT,132,\N,0,73M
7F,2354,YZF,196,YVQ,155,\N,0,73M
7F,2354,YZS,41,YCS,5487,\N,0,AT4
7F,2354,YZS,41,YTE,140,\N,0,AT4
7G,4388,FUK,2305,HND,2359,\N,0,320
7G,4388,HND,2359,FUK,2305,\N,0,320
7G,4388,HND,2359,KIX,3992,\N,0,320
7G,4388,HND,2359,KKJ,2311,\N,0,320
7G,4388,KIX,3992,HND,2359,\N,0,320
7G,4388,KKJ,2311,HND,2359,\N,0,320
7H,16726,ABL,7177,OTZ,3693,Y,0,CNC
7H,16726,ABL,7177,SHG,7117,Y,0,CNC
7H,16726,ADQ,3531,ANC,3774,\N,0,DH8
7H,16726,AIN,7220,ATK,6714,Y,0,CNC
7H,16726,AIN,7220,BRW,3571,Y,0,BE1
7H,16726,AKI,7217,KKI,9742,Y,0,CNA
7H,16726,AKI,7217,TLT,7218,Y,0,CNA
7H,16726,ANC,3774,ADQ,3531,\N,0,DH8
7H,16726,ANC,3774,ANI,5967,\N,0,BE1
7H,16726,ANC,3774,BET,3599,\N,0,DH8
7H,16726,ANC,3774,CDV,3610,\N,0,BE1
7H,16726,ANC,3774,ENA,3628,\N,0,BE1
7H,16726,ANC,3774,FAI,3832,\N,0,DH8
7H,16726,ANC,3774,HOM,3664,\N,0,BE1
7H,16726,ANC,3774,KSM,6718,\N,0,DH8
7H,16726,ANC,3774,UNK,7088,\N,0,DH8
7H,16726,ANC,3774,VDZ,3865,\N,0,DH8
7H,16726,ANI,5967,ANC,3774,\N,0,BE1
7H,16726,ANI,5967,CHU,7091,Y,0,CNA
7H,16726,ANI,5967,HCR,5962,Y,0,CNC
7H,16726,ANI,5967,KLG,5964,Y,0,CNA
7H,16726,ANI,5967,RSH,7098,Y,0,CNA
7H,16726,ANI,5967,SHX,7090,Y,0,CNC
7H,16726,ANV,6713,HCR,5962,Y,0,CNC
7H,16726,ANV,6713,KGX,7219,Y,0,CNC
7H,16726,ATK,6714,AIN,7220,Y,0,CNC
7H,16726,ATK,6714,BRW,3571,Y,0,CNC
7H,16726,ATT,4385,BET,3599,Y,0,CNA
7H,16726,AUK,7199,EMK,7087,Y,0,CNA
7H,16726,AUK,7199,SXP,7200,Y,0,CNA
7H,16726,BET,3599,ANC,3774,\N,0,DH8
7H,16726,BET,3599,CYF,6960,Y,0,CNA
7H,16726,BET,3599,EEK,7093,Y,0,CNA
7H,16726,BET,3599,HPB,6716,Y,0,CNA
7H,16726,BET,3599,KKH,7213,Y,0,CNA
7H,16726,BET,3599,KLG,5964,Y,0,CNA
7H,16726,BET,3599,KUK,7094,Y,0,CNA
7H,16726,BET,3599,KWK,7096,Y,0,CNA
7H,16726,BET,3599,KWN,7206,Y,0,CNA
7H,16726,BET,3599,KWT,7095,Y,0,CNA
7H,16726,BET,3599,MLL,7097,Y,0,CNA
7H,16726,BET,3599,NME,8199,Y,0,CNA
7H,16726,BET,3599,OOK,8200,Y,0,CNA
7H,16726,BET,3599,PQS,7216,Y,0,CNA
7H,16726,BET,3599,TLT,7218,Y,0,CNA
7H,16726,BET,3599,VAK,5968,Y,0,CNA
7H,16726,BET,3599,WTL,7099,Y,0,CNA
7H,16726,BKC,7178,DRG,6755,Y,0,CNC
7H,16726,BKC,7178,OTZ,3693,Y,0,CNC
7H,16726,BRW,3571,AIN,7220,Y,0,BE1
7H,16726,BRW,3571,ATK,6714,Y,0,CNC
7H,16726,BRW,3571,NUI,7092,Y,0,BE1
7H,16726,BRW,3571,PIZ,3414,Y,0,CNC
7H,16726,BTI,3411,FYU,3420,Y,0,BE1
7H,16726,BTI,3411,SCC,3620,Y,0,BE1
7H,16726,CDV,3610,ANC,3774,\N,0,BE1
7H,16726,CHU,7091,CKD,7238,Y,0,CNA
7H,16726,CKD,7238,RDV,7239,Y,0,CNA
7H,16726,CKD,7238,SLQ,7240,Y,0,CNA
7H,16726,CYF,6960,BET,3599,Y,0,CNA
7H,16726,CYF,6960,KPN,7201,Y,0,CNA
7H,16726,DRG,6755,BKC,7178,Y,0,CNC
7H,16726,DRG,6755,OTZ,3693,Y,0,CNC
7H,16726,EEK,7093,KWN,7206,Y,0,CNA
7H,16726,ELI,7184,KKA,7190,Y,0,PAG
7H,16726,ELI,7184,OME,3615,Y,0,PAG
7H,16726,EMK,7087,AUK,7199,Y,0,CNA
7H,16726,EMK,7087,KOT,7207,Y,0,CNA
7H,16726,ENA,3628,ANC,3774,\N,0,BE1
7H,16726,FAI,3832,ANC,3774,\N,0,DH8
7H,16726,FAI,3832,FYU,3420,Y,0,BE1
7H,16726,FAI,3832,GAL,3764,\N,0,BE1
7H,16726,FAI,3832,RBY,6722,Y,0,CNC
7H,16726,FAI,3832,SCC,3620,\N,0,DH8
7H,16726,FYU,3420,BTI,3411,Y,0,BE1
7H,16726,FYU,3420,FAI,3832,Y,0,BE1
7H,16726,GAL,3764,FAI,3832,\N,0,BE1
7H,16726,GAL,3764,HSL,7108,Y,0,CNC
7H,16726,GAL,3764,KAL,6717,Y,0,CNC
7H,16726,GAL,3764,NUL,7111,Y,0,CNC
7H,16726,GAL,3764,RBY,6722,Y,0,CNC
7H,16726,GAM,6715,OME,3615,Y,0,BE1
7H,16726,GAM,6715,SVA,6724,Y,0,BE1
7H,16726,GLV,7185,OME,3615,Y,0,PAG
7H,16726,GLV,7185,WMO,7188,Y,0,PAG
7H,16726,HCR,5962,ANI,5967,Y,0,CNC
7H,16726,HCR,5962,ANV,6713,Y,0,CNC
7H,16726,HOM,3664,ANC,3774,\N,0,BE1
7H,16726,HPB,6716,SCM,7209,Y,0,CNA
7H,16726,HPB,6716,VAK,5968,Y,0,CNA
7H,16726,HSL,7108,GAL,3764,Y,0,CNC
7H,16726,HSL,7108,KYU,7208,Y,0,CNC
7H,16726,IAN,7179,ORV,7181,Y,0,CNC
7H,16726,IAN,7179,OTZ,3693,Y,0,CNC
7H,16726,KAL,6717,GAL,3764,Y,0,CNC
7H,16726,KAL,6717,NUL,7111,Y,0,CNC
7H,16726,KGX,7219,ANV,6713,Y,0,CNC
7H,16726,KGX,7219,SHX,7090,Y,0,CNC
7H,16726,KKA,7190,ELI,7184,Y,0,PAG
7H,16726,KKA,7190,SKK,7192,Y,0,PAG
7H,16726,KKA,7190,UNK,7088,Y,0,CNC
